ZipCode,Nitrogen (N),Phosphorus (P),Potassium (K),pH Level
19658,59.001173838014616,32.45865911759057,79.65074025389066,5.919317280029805
19659,54.17293537359466,25.559155544868425,96.48553215392995,5.212196645016829
19660,54.68677823585343,31.25642652725116,54.5279575122267,5.333018587762651
19661,33.583505664934506,24.911443729121494,83.44817647880458,5.370688390430766
19662,27.146215412825956,7.811732754930077,23.649650105424385,5.556452374998949
19663,30.185116138620565,6.34898713012687,27.619453445153724,4.873411904988739
19664,43.115807941612715,8.110223422789876,34.58632393594993,4.7561018452292565
19665,45.991427556923654,23.9944383678554,59.58055244603044,4.958430384262563
19666,62.62273572465228,11.098020678412173,50.98026188438865,4.9060303466233615
19667,49.77952111855035,9.892020292113923,69.57107522221375,5.134479680503459
19668,52.47284232546486,10.423998807780036,42.02535722095041,4.876131557109087
19669,32.751910530611895,30.44109462957232,29.627315964748284,4.837362302765586
19670,45.385222022061726,16.16614963220811,47.60001053968891,5.193018394585889
19671,69.5204591675936,18.781640095500677,64.39233877512201,5.467750249547121
19672,66.06255194668523,26.547254944827753,45.62023133190885,5.230701275564164
19673,25.90370100281575,18.023031672441874,35.363999247130764,5.969538607083209
19674,66.84363729180671,17.85352084827423,38.859008843489924,5.188904492241156
19675,37.60236589741601,26.521106221743924,27.09207162531749,5.711123349246203
19676,41.36685590035988,20.117124829950555,93.47909669453827,5.126222369920029
19677,32.039556729728034,19.90531256465566,97.43194765115864,5.1054966938046835
19678,27.241721814304853,29.57642605072077,90.293854738222,5.047988164454298
19679,64.51054851141876,26.85824518216765,89.17724918712517,4.883270405018539
19680,44.10551588235553,9.540516221267069,92.84310045656936,4.765961772520216
19681,49.915859588114,8.779816387229967,34.73570394206231,5.82935428443027
19682,51.314471516348945,14.679919136950021,43.393193892621994,5.308608872265407
19683,34.25816595734993,33.4180878553358,65.2538749392908,5.885903794034009
19684,27.30723786921677,19.262336809344227,63.955759676910404,5.472355746084772
19685,56.98466217255376,15.511472312745639,75.75108507096695,5.686554014712549
19686,54.40351606630264,18.11648373726732,63.46620356426675,4.941395970355244
19687,53.53265485947524,5.583906128523534,46.76433372061109,5.551772796806819
19688,40.89541446940022,33.71015740140414,85.12298991484077,5.683747769234038
19689,44.774824372288975,11.950236533803551,79.7688002369411,5.845435644956057
19690,27.613892445821374,18.45518977869761,93.1760943093161,5.513170550446679
19691,40.55517988831013,18.68162673763097,25.134855022090505,5.9219317074833855
19692,50.70041257300586,17.23726571514204,58.26748028484882,4.828589192575065
19693,47.45529305993617,25.550886520930916,58.19962951533828,5.5817756197099015
19694,47.134868545365286,21.011765737136574,34.74689743364614,4.8941245842304655
19695,54.56012011528774,31.93744078946578,74.30132632685313,5.611580431024806
19696,51.27546007246187,21.912984377015103,89.85727647724876,4.94525353885248
19697,25.56684559852851,14.92384641127585,81.68853523883811,5.986853691863891
19698,34.02783024256914,11.527798803402332,25.153992418266036,5.1964922642743225
19699,53.59840862737107,31.672768772480616,87.02763279830499,5.791961381970127
19700,25.26793740436994,27.493551196003477,76.03362106249938,5.8728978775846254
19701,21.600301401055077,20.331039715058488,30.643507004642537,4.920713998750006
19702,50.57395993436115,6.010208443254935,55.661595877286516,5.760864722973535
19703,31.225660946157,18.788128609955983,71.13112665596321,4.724884216579391
19704,29.00261032025006,5.436140329151921,63.143722076904574,5.960003086600146
19705,50.38328788406896,22.490876772093713,93.38805276727201,5.3911302400781
19706,42.831400836802246,10.704977362803614,85.98701488442715,5.215901478072775
19707,51.51014262072063,17.43051511171322,73.88034489472022,5.812413017068916
19708,68.23820265180215,19.36484401317086,22.07902187831217,5.9008042526974895
19709,34.03463510922534,21.329823052686212,60.34390612305566,5.476810014064254
19710,34.665710533401324,11.340483526495603,92.69164987992367,5.884712491719436
19711,59.27619880109424,6.179568909970876,41.037070073493354,4.965787841951089
19712,53.962592465671406,28.980740426662532,38.48031443190283,5.9613121420787865
19713,22.18198974025511,16.33271189469138,98.9270048164225,5.712878744417381
19714,43.169769475544044,6.9293843233477235,35.959702542836744,4.8215180097143016
19715,62.02350736226753,12.67798187515386,38.76679905502769,5.555424810023842
19716,56.523532760316044,32.341511145834914,70.35146831730478,5.175255624050729
19717,54.11546409408241,24.362310890298936,23.000284944307985,4.660258858061627
19718,64.07623198716959,26.8912752317083,57.61219094931658,5.240374846206531
19719,51.55990122049005,34.578794945053396,87.98954427335406,5.185482868950356
19720,25.944464504026243,30.782716836893847,84.74852193667277,4.858290762109468
19721,48.21586916308679,17.574811372176583,23.920082988403202,5.739501557733991
19722,58.82548692163602,18.659157605069986,33.487017469882744,5.276904255303281
19723,54.74259574532087,28.602789739371815,45.36479080294833,5.6486096212384
19724,49.81661941791319,8.376094388769015,65.27870572187777,5.224756638786084
19725,43.756134086381486,25.080261119904044,49.05256184444036,4.715815334465481
19726,60.08110841360524,23.44673616393444,95.6060341776718,4.596852497618993
19727,63.195690800275415,19.249394101136545,67.87852178458147,5.484195510312343
19728,42.908720978682354,21.956966023042877,55.093733109461816,4.867657273323829
19729,34.221814895619985,19.41779014990495,60.8248320417878,5.702099393266238
19730,67.636542137558,27.665715982035408,20.29242252532689,4.838928898074998
19731,23.066178123703438,18.9986434841445,81.86451797115934,5.83269009044666
19732,23.442673407350167,17.527450718133487,99.78869421657191,5.238118258651568
19733,33.880204573256165,32.93707608299567,55.29373154836715,5.398978207536084
19734,42.82235894709063,14.592228147226157,62.02198295289704,5.608376885859107
19735,61.491997110924814,25.239254931712477,32.52620602324299,4.834241688131612
19736,22.866223491566366,29.34131286353875,72.32857594653922,5.874852737805276
19737,48.33938427105116,22.547965166609522,77.40194895110496,4.580451621909948
19738,57.996775246416966,31.326107327340335,24.287398567717275,5.431803256500065
19739,36.737526579338805,25.524741126345248,51.815017214191535,5.3868579612693885
19740,56.76377133799591,6.32599902930456,69.28507024890114,4.5808723731398535
19741,25.17461698061722,8.62190436601526,58.894400305765835,5.654332625896334
19742,52.53736124966078,13.78366667873898,70.77993364345342,5.221647682946251
19743,54.045237949813306,22.009946751369405,38.704704730570356,4.855612004119344
19744,23.502977681653963,28.03602083925217,75.19793575274281,5.1637699452551225
19745,51.19660279282,9.847667221506244,90.40922781892263,4.505648929562987
19746,37.30068507361416,5.767755084760027,79.53455296298742,5.710542825770444
19747,68.39901642561179,6.633198287085385,60.91087751920298,5.330406852162207
19748,66.57497783385128,19.533581335174176,49.34573253279288,4.800320837849472
19749,52.464956836241605,6.266092090681401,81.3249050952068,5.679026399221081
19750,47.01882450039942,20.101749798844033,81.86360401464864,4.7516041302162515
19751,61.055855278009886,23.231388681220007,46.626748514945795,4.519970009221659
19752,65.25901875849358,23.728148343401138,55.18977688197378,4.519942298384991
19753,35.12473648306863,16.440662277880175,81.45222091622674,5.471562077151826
19754,42.53113602484845,12.726800340074899,48.13206852546345,5.019833116952298
19755,41.219155862145186,19.65063211925522,90.49717512175951,4.916253607697437
19756,62.37438770758494,20.006609247149136,41.76916738293524,4.732588246795566
19757,29.250037322464678,21.54728223279619,30.812946796291953,4.685712376164719
19758,38.259540360493766,19.509701333506186,75.32071883966441,5.639451377301439
19759,58.608180241527386,5.597037651366382,91.16114171101867,5.4516252568132275
19760,25.479158360253635,34.12475663606613,52.26393736554484,4.67067894664117
19761,46.51547045563596,18.441529598134757,93.19420151553484,4.695895002221257
19762,50.27171494443733,18.727235918848304,50.45794322825359,5.1902934572834605
19763,59.77561392466094,32.50628790382131,24.049206766964755,5.758028266911275
19764,52.33658093874406,13.432580491734662,21.89511890657255,5.942952064282655
19765,20.114417139863754,28.933495719618726,47.89816378261339,5.536903850639549
19766,51.04456585853558,21.325435111541932,25.997627751321062,5.16882447513774
19767,58.55040470875946,19.534706887311103,89.62430777370355,5.371516251020048
19768,66.65981303885366,10.301131684509569,90.65634441656206,4.986870806066746
19769,60.91490681949974,34.42827236223135,28.284575366221585,5.848384587334262
19770,25.649106192851022,18.104445384543176,48.91849874779875,5.61630917724526
19771,32.01525403166148,6.5715113772745495,98.6213946938175,5.943739520812991
19772,37.09765988068929,24.926228597939954,58.74005032822435,5.373484493034015
19773,66.94276178608956,10.553531521973436,94.60417765995395,5.625651136328526
19774,28.213129370759013,13.606495957736623,86.55761146012787,5.646598318564542
19775,34.99772812443017,8.755237913195144,37.05713284928102,4.551457565882369
19776,26.37255069726162,17.84515884198118,71.25032022391626,5.344579305248098
19777,21.585063732865628,28.2858495369154,21.594456355524187,5.503446814391826
19778,23.19827064434933,9.290994096819286,50.78342187604726,5.0754971705100935
19779,69.6774703952008,29.008813753017506,89.92035249636547,4.6333336873405395
19780,50.68794060417568,31.730456009933143,50.37471238314555,5.20566745460463
19781,67.46594650696679,20.380979659179268,62.75785461222151,4.890843331551438
19782,41.09393697558642,31.88779880030114,67.73506151671265,5.503452271586471
19783,51.447556113232515,23.73823407223137,44.44619132869085,4.88527579408441
19784,25.777006517623068,19.336422422584754,27.829421158052856,5.313515006556431
19785,50.799430801996756,30.97482350333813,76.7093886426974,5.602450283650237
19786,64.44381271778249,16.399193621089967,94.84842005830029,5.811888553603222
19787,42.29811715353599,16.375501905326175,36.688235522133574,5.5132022934869065
19788,43.36777921770587,22.610969776533928,36.59742902255523,5.045271418445014
19789,59.63013964243298,33.54398468710416,30.76700890489411,5.931927377920202
19790,60.52445923302245,25.59035926138443,45.399341523527674,4.837196958583495
19791,29.955959645148575,30.48392452500096,86.073752833068,5.849932950123925
19792,50.91233170810038,12.421772605815626,48.9001524814385,5.343907534277827
19793,34.1634714779742,34.97589032014528,99.34855862239459,5.614367445877828
19794,58.827562874637984,32.010070355564096,46.570209566173546,5.026316335629163
19795,24.156669962242717,19.97496682951525,91.12280682422883,4.729500749633028
19796,26.686537533895898,31.79770868985779,40.75595438314906,4.661181440990985
19797,33.988806943629456,29.220117860539116,55.50524203270385,5.517380551429284
19798,69.93432519785632,28.18542270517692,78.64935893568315,5.903878266209855
19799,49.43143305505265,5.782117211114119,80.81187599274675,5.820377642235182
19800,56.48496918477616,33.924056091775846,45.20572623839806,4.97187859145326
19801,41.76968067056829,14.196727029296754,87.97789048819553,5.940766755652422
19802,20.23315167212361,13.841350074759154,41.70208171994874,5.0397729933274835
19803,53.8584376225635,34.62414289023352,96.07663913347074,5.28482069782627
19804,26.246802135695244,26.303789464497036,82.60610837645038,5.311984078085131
19805,32.80818195763867,11.227881658914416,99.60730037229756,4.850829698169113
19806,58.00467114798363,32.96959157811854,21.87825529180121,4.867427792128477
19807,42.190400441341154,20.296355227848274,21.42170266157235,4.673694016603157
19808,52.89412343571179,34.58006704602259,94.6500038346272,5.2289880300992495
19809,27.319509676717217,34.398405994644804,36.771491561276726,4.7921719617965675
19810,31.23667359411393,6.6764655321605995,47.539602758353766,4.761220967748622
19811,69.48535728117338,12.356259631744209,95.10797048571179,4.692346438239729
19812,33.82492144014015,32.09469158299012,84.04622212685626,4.93070868829674
19813,32.314488125926474,30.184731552815414,21.037852886009205,5.280502707859163
19814,57.645246730317105,14.323845309337393,39.307407123570776,5.388943629607729
19815,53.758342449736965,27.43222870874101,63.39894038334322,4.760214338292368
19816,64.35997785750955,10.904811560259784,48.47150457873247,5.949547713873661
19817,27.759341428985667,32.79309162161052,31.88709868435059,5.07368909102453
19818,57.68950523759772,21.299942570386293,84.55792773377085,5.01650032693868
19819,34.413155487766176,9.915517759743818,96.09584704103041,5.226123401911467
19820,49.959596428668284,5.805867285668134,74.42661124220794,4.555437405497954
19821,45.88289720148242,31.920141106977727,37.39125134841725,5.655023885625061
19822,57.33311140108626,26.41964651767398,73.39872976028835,5.100436772878692
19823,53.85554488071247,28.80706035066989,95.4523762267437,5.092764624366695
19824,37.20723017576272,22.416909353991002,42.354392192806074,4.660974794845454
19825,24.470232408876473,31.70448797969552,50.21490820820611,5.044946090499579
19826,34.89574925081244,19.858505727288104,53.09988488706971,5.5840788707023075
19827,67.54816789150138,15.167186225108656,54.67973646659538,4.8758545995864875
19828,65.90187733522083,28.36279714191604,73.40394237694193,5.667039130855626
19829,20.04522395238417,9.929412987452093,48.29359369017817,4.6724885334331105
19830,47.61061464822136,29.17723375729034,84.92801702293764,4.852227518365762
19831,60.73461580025139,5.004164655082269,94.06118523162483,4.666628137413197
19832,22.05457561399507,34.353925416483946,49.633496307158815,4.642317656485629
19833,23.21225442774309,22.013839879815322,53.20057985776984,4.634728642976934
19834,27.978930762448982,6.219185595586242,57.34396154877652,4.938412063689158
19835,65.17221796152023,5.330420632301434,36.17328482049113,5.295885335689899
19836,32.03686915133844,28.7310750843415,68.02839661266725,4.6035650961303745
19837,58.416659166646625,11.42284023660628,34.58404355361203,5.687831769509122
19838,67.89031615635483,13.406381041005975,42.22645018563259,5.603629177250361
19839,37.2217213949811,14.92044588972417,73.37094274699055,4.785925582198259
19840,41.39591677095479,18.314414418306214,29.232594050734804,5.740588224032543
19841,21.3380911751732,12.891555142170587,57.5631874411632,5.88771772375116
19842,35.38941040171031,17.34742209332269,90.98117552376492,5.761235129144213
19843,44.626892826797985,11.474577393899942,35.69425452926184,4.789765585240733
19844,55.53674582797275,10.277151953276839,94.21813431558166,5.037335235446539
19845,21.31481726866057,15.212806475589748,51.62071082549467,4.937823690978504
19846,26.72796852864474,28.823752101256208,87.0822763219796,5.675660222064652
19847,50.41329541247676,14.344396242878362,87.50170234263508,5.2970192013353765
19848,40.99464211899978,5.804063451948487,78.60477151049764,5.730810366393813
19849,32.734027350495445,26.663556967191578,20.37715357545987,5.4520968272853105
19850,47.29787252741569,17.593747471730236,89.57802310257992,4.879670578471094
19851,59.65018433635837,28.21571563315718,80.50206449156775,5.42983283530292
19852,31.405090135438854,28.59557305113571,34.3543604644226,5.08681436410904
19853,26.008432115196612,9.346056311748242,32.61814947159478,5.136969118334902
19854,27.635692572408338,8.06014850000319,48.97706047607492,5.087796251061114
19855,64.76910947473641,33.0056940742362,86.33532550417772,4.954766990566895
19856,37.350059042722144,19.630371288439914,81.7470828519839,4.600820391715374
19857,52.270157177288056,18.412615494147346,60.01884362773265,5.425430931950787
19858,49.115398139622776,5.186481384534954,84.07820445229015,4.534935418337461
19859,26.85449694388418,22.13782684453336,53.43526647528301,5.13140910690902
19860,34.26685868280083,27.408346839817945,58.26455098070113,4.5898398040635575
19861,57.1838161863933,20.783967837272954,57.51998807305155,5.707896881563544
19862,44.055471529584494,30.36390729457966,42.182172670891546,4.964161553784046
19863,39.50093626030563,25.14978829545598,90.39097282226228,4.584590942645814
19864,20.23806320652856,21.816312379965265,30.26528777803386,5.627109816237559
19865,50.781969596230965,14.597072279917867,35.93718899843755,5.388428916171694
19866,63.28583259523689,16.427933094047816,56.18149673979272,5.625252216131079
19867,22.348011037103824,26.205459447495123,51.74786484671231,5.752455666205904
19868,52.75761917601887,11.428583147001445,92.97868921760285,5.118280159291507
19869,65.28181950222685,18.67582856830623,46.0461432114501,5.118460468653703
19870,26.271709133213356,33.435295888129374,63.54219043159519,5.182578841972805
19871,23.76864737598136,7.138190961048432,48.03977625455339,5.488691305518279
19872,67.33269640219946,32.956737819785744,48.511931994105936,5.42868286612922
19873,43.11683480020157,5.876995057154194,84.19593832694214,5.151635778233741
19874,46.330699527613575,32.57977599589387,31.701824180168757,4.670191757193149
19875,36.44647239496608,17.442213475699155,78.79091110390357,5.895076932567744
19876,56.49177859332661,21.474907132284944,85.8768568292877,5.568869465415961
19877,25.25036739226408,17.356544931406738,21.67370675068801,5.682460042856189
19878,40.791329377764455,9.894950963909107,41.78263595721557,5.2895706725753975
19879,57.28074898435219,26.86093721106428,86.24569580970021,5.112345952126768
19880,23.80466089921431,11.071655367532424,92.26629395935886,4.551436933892673
19881,20.720285563767494,7.961195619733898,49.40935888393146,5.138515188978021
19882,34.355920541423885,17.75393429925613,98.72883798786808,5.501512776189169
19883,26.211948036315583,24.996871471646827,35.7205121771942,5.444162942037143
19884,53.60565803461306,11.66060119849659,91.77960797028844,5.106566696251967
19885,62.87248741663743,30.229304214053112,90.54502804429545,5.923063560147149
19886,22.561867550912577,9.874554237754218,51.15117305887527,5.275788450192892
19887,54.259047830592,21.05250499079028,66.24325049924367,5.414143909660753
19888,39.17164952756107,19.00314269518596,37.79951892819771,5.900850375690595
19889,27.06186681034281,30.629664357202596,62.84262241798367,5.9957071232174
19890,48.50139530137776,26.987522986200183,29.950332217046967,5.85911254101827
19891,56.11040394434498,12.427635898250983,81.38785460384818,5.131910662220633
19892,24.61673616487912,11.302525929752244,48.89258261279952,5.871484646618609
19893,63.666380942754074,21.22414849927944,23.94627176274785,5.4527525407257595
19894,34.160735149165426,34.27441628762443,64.501846892694,5.167965164048112
19895,38.09776403141947,27.603368330519224,61.807676595155876,5.604868302040927
19896,62.20163800489512,8.961342997070727,49.087296492259746,5.903676248883389
19897,37.92775437279736,7.710508066972368,56.51064816551173,5.019394327240482
19898,42.99106549342882,33.294659275572016,81.36840334235292,5.452674656559141
19899,66.56023695157538,33.10079737412215,70.27988408886449,5.700155409747239
19900,66.02307710058773,28.686653462193085,23.273246776798374,5.752308895019669
19901,50.119778144449356,7.537624300279257,48.72486808444131,4.545728211765882
19902,65.94291860814212,27.291520070353354,28.546063187295356,5.10577032342515
19903,24.792639008856845,28.01583782078487,26.418789831387564,5.3670474405329145
19904,63.31709967009284,26.752484306493646,88.68608131622383,5.2959868670994545
19905,53.476170340788954,20.488099031884637,85.53605325980855,5.660896292141343
19906,58.87682214262951,15.761081194760582,49.9522177349467,5.361571930590375
19907,45.55652437579933,20.711059028836395,92.17170432983308,4.972288159521283
19908,33.69077446143639,13.775079775528493,26.139346908357084,5.924323166003635
19909,36.256722937923314,13.385308529016203,56.539393625020615,4.6112637133945205
19910,39.58893046762416,18.662801661104687,37.80328634069952,5.387057290197612
19911,24.784526080254594,23.779903130675244,86.29369165776312,5.008053632835104
19912,67.57243496087818,34.6979530068033,53.490245934709996,5.453184684307723
19913,64.84370566513434,9.343236067144604,74.52269501053172,4.677245265354583
19914,24.550582942210657,9.438125071057978,91.16603516994638,5.083274107161562
19915,41.821170309418875,25.669473890859827,77.60399862684275,5.607050665653522
19916,21.665024600587127,18.04456126746981,20.44543768647225,5.467596388617962
19917,66.18767422862231,9.935990867038699,50.804996330145606,4.690117951983067
19918,56.708650969476146,18.17970844267177,45.64638721941562,5.593242407667342
19919,28.356386823737683,29.081315582413296,96.20251643842633,4.568384030617108
19920,60.071364096841684,13.550606558773616,67.28027819165816,5.325229905905889
19921,54.123881470039926,34.9581996142999,46.9403715608716,4.620635670776057
19922,52.17219428380588,19.47865178623101,94.56926477696831,5.528894236026249
19923,52.784549647576945,26.901531920642434,49.51657519957742,4.936472205504393
19924,59.156856068581384,34.64520792660132,74.01919404392102,4.83168686828322
19925,50.47715350857031,28.36260894719869,63.65207451833271,5.0580739521007585
19926,21.174042699507595,5.6835426604982615,41.477643823574304,4.7815861806286835
19927,55.43849327030221,6.1844927116374295,50.836060538415126,5.815447903943971
19928,23.457179491884148,12.761035972132916,91.11923963486545,5.3563531411341145
19929,38.205282315501876,12.616692211853177,89.80855088199097,5.631345684416969
19930,22.545252329335373,25.7613729485562,69.55252565372714,5.030442481572548
19931,65.5085768584259,23.80204337850353,83.20716821661756,5.547710086864568
19932,64.94080942998153,15.985012094282768,31.82393016547166,5.832218001169121
19933,31.27163532761834,23.654596162516007,50.20709356626156,5.505832259769557
19934,28.446859250244586,26.85493359460299,24.935573520580796,4.690856404371583
19935,48.00011518619469,28.952586811852516,84.4129346267189,4.855553391555473
19936,34.62989825848345,30.96621382138861,50.339080097688075,5.983609366985176
19937,58.23796393535508,9.472711574750093,82.29989363446764,5.161021058155993
19938,53.63092628358196,10.838078328543354,90.54270925451029,5.658838375761937
19939,62.13751567244063,28.771478606903408,25.04765552286143,5.66032524554708
19940,61.100304812914494,5.053729281868379,86.90753940529189,5.310391381920372
19941,24.785176290809495,29.770449942191814,92.1257254140777,4.566120283186564
19942,52.41752948194843,17.446467205198676,27.319515844925046,5.860132876710644
19943,60.74469768015672,32.49799927691279,87.66950406781619,5.730953297308419
19944,34.95147302893038,20.673873822129163,48.12694215709332,5.0843684504580215
19945,20.937484904410436,18.779949738737784,93.74548178811882,5.8731690957459755
19946,37.348882745127725,15.223701207845965,56.18566607662724,4.500025744130841
19947,68.49436828530577,13.456696384723564,68.53162348876543,5.9110606063631455
19948,27.933962819270022,10.256604781844281,79.11630287351815,5.562666269212935
19949,29.643513451717794,18.767747124224204,69.60584366345198,5.334518882063249
19950,51.85270098703502,12.340539576987249,90.6847689063499,5.641995414535767
19951,58.97234985747297,7.703554038819071,70.90645291189264,5.428480536765686
19952,32.56150954110945,21.738740835381165,63.641072757243464,5.294371372654529
19953,21.490154653845543,5.9619284909330865,39.15856423790843,4.574102796578089
19954,29.158583846122532,6.264633626390157,49.64856193347903,4.571214201390079
19955,34.38204291937219,17.990033171180812,53.8053107408962,5.182207288147697
19956,69.72465486602204,30.11042602476785,22.221173917875134,5.457141154209311
19957,49.899915974758486,5.990725753689587,20.42178096362335,5.028359940848806
19958,42.22199840354857,19.840498122919527,90.9736694310423,4.867033930834518
19959,62.77643932261843,30.087618835070657,46.03652105631114,4.770860415076942
19960,63.92360327618846,18.79680616879763,83.28699617832201,5.393579301383704
19961,62.44064063011661,28.948595321137386,31.18662181143872,4.666417198723478
19962,42.172720286947026,7.711630909209241,94.78329795625932,5.943909251129918
19963,69.31403906560669,9.982023611361427,60.891058478762154,5.28088286022803
19964,54.157976326098364,11.121542560882457,22.179627021409914,5.090204194266047
19965,41.925371056892544,29.183432411525413,78.88395509568029,4.63834785266814
19966,39.52983894994286,13.773756469641175,47.590723191512055,4.987019486577219
19967,46.41628563649151,24.876518751096647,67.35420402842578,5.022513273537331
19968,39.39970638786984,28.027395662675247,69.68141658941386,5.32050054208107
19969,51.34343183587826,33.97944723541109,62.76938223458498,4.542776693902187
19970,43.62705693744739,10.205486701534207,81.98335360460162,5.750887882667456
19971,29.762480148623315,11.609019935210794,28.322598349813603,5.097917362058148
19972,50.84338128471605,22.767132793845906,92.21332899807359,5.746716666680201
19973,57.431699806901634,10.073791620260714,24.428847985188,5.370788182449555
19974,24.626051910890467,14.556553443037442,80.91672816541563,5.878128511834224
19975,69.5949732311248,19.02254505760752,62.77102586127861,4.929983521423566
19976,39.54687933757918,12.918736349270725,55.30410482150033,5.359679716368915
19977,67.203028297212,20.986633843042593,87.01827349206629,5.786570400886896
19978,69.59437061667782,6.494653083740496,45.82726912430025,4.7608260781080025
19979,69.66073717066074,30.713233647974675,51.8677166169191,5.212136927208089
19980,34.105706351637885,28.436260278139923,69.59821039483168,5.820715505289323
19981,32.59954933459493,28.486880341867383,78.83112247737685,5.248132111467012
19982,32.53162298918055,7.785920939551328,51.99721264011602,5.428535333080157
19983,33.05402520067116,17.78786432372202,62.20137485599669,5.287684965705495
19984,66.68342430410624,15.470588108560936,74.14760321230514,5.693839534394225
19985,53.414787456923705,19.283656699968148,74.38700983120361,5.268218865795147
19986,61.3602425931219,34.61268565989771,98.6875928031819,4.991593369504084
19987,46.75237884843841,13.986980164085939,65.94070556619562,4.754536066927698
19988,29.534293983858017,14.988394134266485,41.06385925971157,5.550438014021755
19989,32.59724705891264,5.2918868873114855,89.9703661900206,5.307522956353836
19990,50.902934845473375,10.04894044882574,85.12101514583262,4.537748426200274
19991,64.54450130031722,30.623038779827237,56.24197889352832,5.943938151217216
19992,49.92355432391925,29.860409096568933,30.76603403934408,4.712770175639832
19993,23.02980745095789,11.034555130079497,97.52194124047305,5.134133265123452
19994,53.989318082293806,15.853862340474105,45.63191661430867,4.964484109741425
19995,67.76954708333469,33.337279789031705,65.08505282194699,4.706636436776421
19996,63.83398336167622,32.85220342622644,24.11306566527136,4.93026729322832
19997,66.95491099065785,22.776541289542532,71.62150690746103,5.568357968709515
19998,37.65910036806487,29.26615281268603,62.241896346537125,5.601899602757451
19999,36.12538792812944,10.815736228571101,94.69693271993636,5.667272284990597
20000,42.67111525775187,33.86159002635252,43.363783233193914,5.623474436567258
20001,39.55408272039391,7.610779752106746,21.417866736516356,4.845453540087726
20002,66.42359759483148,34.004963373571194,87.23848131925672,5.324203588108374
20003,59.28060842182564,32.20987725453273,30.85105379972525,4.643244496171556
20004,46.22739902634417,19.74559058490186,62.86488905377071,5.059458102687923
20005,47.82777390782469,11.657787235732652,98.95912733351278,4.7575311879870394
20006,46.58500621234826,25.259547352787767,99.23389357413645,5.249918872514454
20007,37.34362554336539,32.91595440699763,52.50462358134965,5.80302761259615
20008,48.82634919542451,34.23452420444134,97.11249954222038,4.719375212748969
20009,35.62541316146785,13.920399035555379,63.10304189609246,5.780454957691826
20010,37.89736819771791,14.17971249242231,76.43343666242959,5.664109758766493
20011,47.08487336167505,29.37355279104761,94.81690674581961,5.903763660372946
20012,63.164663547339906,32.78212249585848,21.29214402033429,4.794407075271607
20013,61.21178329674593,15.647987691029947,58.532996386621534,5.2386626823122695
20014,49.97789665974712,6.130598538138417,94.5371853394683,4.931172955171958
20015,45.59909296680731,23.500454299139168,68.8258922745277,4.754761587196956
20016,42.80410407742639,15.117667175069382,29.473805248173672,4.521452892138682
20017,32.64302238603266,15.68556556875727,24.02851874567137,5.900668397869446
20018,20.239720941245753,28.914036932051392,73.72031067022071,5.455220548015937
20019,42.02349089407903,33.41649866193505,90.15387693534606,5.042735762200203
20020,26.663223814005057,25.012067213258536,20.071583818092282,5.560224918633173
20021,27.246146258903217,9.975804679699179,22.59039259581007,4.948213541932987
20022,36.93722244736907,33.36984055347776,68.2960401125184,5.0735830825466115
20023,42.58328462551248,23.417760113770367,21.197380375811612,5.249360811279252
20024,61.938872302013,24.17954976613601,34.68999603148613,5.021347941189724
20025,51.07668428569809,34.987451160645435,52.00182889514305,5.993170861799149
20026,66.92836834663885,32.78461637187941,25.14058792799739,5.4933959232347505
20027,45.96276232787887,17.022238007286997,97.41246082976052,5.663349869668046
20028,65.91580636263596,25.572605727131915,59.43837984667777,5.306007695010393
20029,68.04141136508402,14.22688354876677,69.01790487517647,5.270060204580456
20030,48.38580588151405,33.410039134735584,75.42287288623861,5.575151108405975
20031,56.32261221286204,15.253749926090732,33.99435267272621,4.78909556536188
20032,36.774394006536966,6.858261595667386,90.75944547084528,5.228527432531941
20033,36.34081437757763,21.429672883291648,77.79770269668833,5.220038314034578
20034,37.008106840073,34.18917183729637,81.98133160223381,5.915703089481797
20035,40.484751217946595,10.73197483969305,56.24216346092059,5.465747671305403
20036,51.412465864607675,17.944088648885774,96.07317029213809,5.351681767470702
20037,66.2536299454959,16.050693296015112,39.27854560011241,4.843876464053397
20038,21.752633598819937,25.83813865913569,84.05764489649331,5.231860629287012
20039,21.691705041850543,31.274738367448688,91.90111171005822,5.910513232939108
20040,29.59626062375397,31.1396132345162,92.49190947184127,5.571540474021582
20041,35.684921512008295,24.82944629763141,71.73593956417102,4.5055127346336885
20042,30.671190300055997,20.202431751883342,48.933718098913566,4.662292006482616
20043,34.450371395498685,32.59832762098786,33.20902692667504,5.063901535425625
20044,59.957066873375034,10.762353088269315,27.89725543565602,5.8133518898602325
20045,22.252562793060736,7.383939624579375,69.143078519879,4.5876855260720175
20046,23.682402511117417,12.35401158258091,87.34800374681552,5.9219043612668365
20047,30.856070836797613,29.92146518041137,39.442094240202834,5.63739472703466
20048,24.761886330786886,20.99556914536176,48.58781300481987,4.619348443246124
20049,64.38771679957955,10.258433571994354,53.83912023308098,4.764321612601118
20050,62.19916749692169,21.08091218380372,52.23334835018217,4.687288087771718
20051,51.464013945333576,8.143033344205772,91.4684279010101,5.920565852453304
20052,40.213297803913434,31.531251168627477,31.18494532068775,4.5531855155266925
20053,30.390415953266864,15.89300412327585,71.81910053213643,5.227082943609689
20054,23.732009366778378,8.915900665642496,61.756686721308355,5.623754821767358
